PROC_TRACEINFO,OP070_V_1_angle_value,OP090_SnapRingPeakForce_value,OP070_V_2_angle_value,OP120_Rodage_I_mesure_value,OP090_SnapRingFinalStroke_value,OP110_Vissage_M8_torque_value,OP100_Capuchon_insertion_mesure,OP120_Rodage_U_mesure_value,OP070_V_1_torque_value,OP090_StartLinePeakForce_value,OP110_Vissage_M8_angle_value,OP090_SnapRingMidPointForce_val,OP070_V_2_torque_value
I-B-XA1207672-190712-01843,140.9,157.75,167.8,114.67,11.84,12.26,,11.97,6.6,27.07,16.2,99.46,6.61
I-B-XA1207672-190801-03844,162,138.36,130.8,111.08,11.84,12.27,0.37,11.97,6.6,23.06,19.4,92.25,6.62
I-B-XA1207672-190503-03279,138.6,155.85,169.3,111.05,12.09,12.2,,11.97,6.62,20.02,21.5,95.39,6.61
I-B-XA1207672-190822-00652,197.7,161.91,153.6,119.97,11.8,12.31,0.39,11.97,6.46,24.2,25.3,99.22,6.61
I-B-XA1207672-190424-02754,175.4,177.11,154.2,112.52,12.06,12.31,,11.97,6.62,24.29,9.7,101.19,6.61
I-B-XA1207672-190706-02322,173.8,148.09,168.8,115.7,11.79,12.17,,11.97,6.61,21.46,24.4,90.88,6.6
I-B-XA1207672-190712-03665,140.6,169.87,165.7,117.32,11.83,12.16,,11.98,6.61,27.89,34.3,104.83,6.61
I-B-XA1207672-190713-00074,180.9,146.02,169.7,118.3,11.85,12.27,,11.97,6.6,25.34,18,95.79,6.6
I-B-XA1207672-190712-01159,168.2,144.06,156.6,111.85,11.86,12.25,,11.97,6.61,23.16,20.3,98.67,6.61
I-B-XA1207672-190429-00637,182.8,187.77,195.6,115.95,12.03,12.25,,11.98,6.62,25.23,17.6,104.06,6.61
I-B-XA1207672-190715-00341,197.7,149.29,162.8,109.82,11.86,12.19,,11.97,6.54,27.81,19.3,105.53,6.62
I-B-XA1207672-190905-03540,162.5,144.82,159.5,110.57,12.09,12.3,0.41,11.97,6.41,21.91,15.4,95.8,6.4
I-B-XA1207672-190907-00024,160.3,148.75,152.7,112.87,12.05,12.14,0.41,11.97,6.4,23.3,25.3,95.88,6.4
I-B-XA1207672-190531-00184,137.2,154.75,170.6,115.03,11.89,12.26,,11.97,6.61,24.33,20.2,86.69,6.61
I-B-XA1207672-190729-00159,150.6,155.47,145.6,112.96,11.83,12.21,0.38,11.97,6.61,25.08,16.3,96.38,6.63
I-B-XA1207672-190429-00163,197.6,179.19,161,113.33,12.06,12.23,,11.97,6.47,24.55,16.2,104.51,6.61
I-B-XA1207672-190727-01151,174.7,155.32,173.8,116.17,11.83,12.36,0.41,11.97,6.61,28.4,10.7,104.65,6.61
I-B-XA1207672-190528-02377,162.5,151.54,158.2,108.31,11.9,12.25,,11.98,6.6,24.8,20,96.02,6.6
I-B-XA1207672-190713-00637,174.7,159.62,159.4,114.87,11.83,12.24,,11.97,6.61,24.8,22.8,103.01,6.61
I-B-XA1207672-190530-04143,154.6,170.15,147.7,112.5,11.88,12.28,,11.97,6.62,20.8,12.2,90.63,6.61
I-B-XA1207672-190530-03577,149.1,154.1,159.2,112.19,11.9,12.24,,11.97,6.62,25.52,16.2,90.26,6.61
I-B-XA1207672-190530-04088,157.1,160.7,159,114.33,11.89,12.29,,11.97,6.61,23.42,12.6,89.47,6.61
I-B-XA1207672-190503-00120,169.7,160.44,153.9,109.63,12.08,12.19,,11.98,6.6,24.49,20.2,102.31,6.61
I-B-XA1207672-190727-01350,172.5,155.15,152.3,113.23,11.83,12.23,0.41,11.97,6.61,22.45,18.5,91.91,6.61
I-B-XA1207672-190513-00690,173.4,167.22,142.3,114.22,11.93,12.3,,11.97,6.62,26.71,15.5,95.1,6.63
I-B-XA1207672-190907-00401,167.1,155.15,186.4,109.88,12.05,12.24,0.41,11.97,6.41,23.73,20.5,107.87,6.4
I-B-XA1207672-190610-00367,132.7,166.76,141.8,111.92,11.89,12.35,,11.97,6.62,24.08,12.5,88.25,6.61
I-B-XA1207672-190906-03526,153.7,150.28,153.2,112.31,12.04,12.29,0.41,11.97,6.4,23.91,14.2,100.44,6.42
I-B-XA1207672-190528-03482,178.5,160.99,160.5,109.24,11.9,12.34,,11.97,6.62,22.53,12.4,89.67,6.6
I-B-XA1207672-190429-00045,167.4,162.1,197.5,117.64,12.08,12.23,,11.98,6.62,25.04,16.2,97.17,6.57
I-B-XA1207672-190905-01247,166.8,151.13,142.2,109.1,12.1,12.23,0.38,11.97,6.42,24.25,16.2,101.9,6.42
I-B-XA1207672-190905-03743,155.3,151.39,156.6,110.35,12.1,12.29,0.41,11.97,6.41,23.16,15.1,100.58,6.41
I-B-XA1207672-190830-04499,141.8,149.57,150.1,113.37,12.1,12.25,0.39,11.97,6.4,18.39,14.5,83.46,6.4
I-B-XA1207672-190502-02347,164.7,166.84,147.8,109.33,12.06,12.29,,11.97,6.62,23.54,11.9,95.86,6.62
I-B-XA1207672-190802-02317,167.5,161.69,140.6,115.69,11.84,12.27,0.39,11.97,6.6,23.3,25.3,101.1,6.61
I-B-XA1207672-190906-02305,152.9,156.13,179.2,115.78,12.04,12.21,0.41,11.97,6.42,23.82,17.3,96.23,6.41
I-B-XA1207672-190830-01209,152.2,155.29,147.9,114.08,12.09,12.25,0.4,11.97,6.43,19,14.6,79.85,6.41
I-B-XA1207672-190503-00188,160.5,160.86,178.8,114.15,12.09,12.33,,11.97,6.6,25.75,11.4,102.23,6.61
I-B-XA1207672-190830-04882,146.4,151.11,150.3,111.24,12.12,12.15,0.38,11.97,6.4,18.67,33.2,83.09,6.41
I-B-XA1207672-190712-00904,173.6,158.53,156.6,119.8,11.84,12.21,,11.97,6.6,25.36,17.4,97.46,6.64
I-B-XA1207672-190508-01905,151.6,154.11,152.9,113.42,12.09,12.31,,11.97,6.62,23.1,14.2,99.21,6.61
I-B-XA1207672-190801-02340,170.1,148.2,147.5,111.91,11.83,12.21,0.28,11.97,6.62,24.1,15.5,92.61,6.61
I-B-XA1207672-190905-03898,153.9,149.4,147.7,118.77,12.1,12.29,0.41,11.97,6.42,23.64,11.4,101.16,6.41
I-B-XA1207672-190503-04393,156.3,165.75,146.3,116.92,12.08,12.22,,11.97,6.6,25.52,13.6,103.57,6.6
I-B-XA1207672-190906-00393,155.4,153.06,167.1,107.97,12.03,12.23,0.41,11.97,6.41,23.83,16.3,104.86,6.4
I-B-XA1207672-190425-00846,147.2,178.37,159.2,113.39,12.07,12.22,,11.97,6.62,22.11,24.1,97.72,6.62
I-B-XA1207672-190822-00537,156.7,152.32,167.9,113.41,11.85,12.21,0.39,11.97,6.61,24.71,18.3,95.35,6.61
I-B-XA1207672-190829-00619,135.9,143.88,154.4,110.72,12.14,12.26,0.4,11.97,6.41,17.85,16.9,82.87,6.44
I-B-XA1207672-190802-00737,175,142.69,148.4,113.11,11.82,12.27,0.35,11.97,6.61,23.31,19.4,94.4,6.61
I-B-XA1207672-190907-01708,158.7,142.3,166.3,108.81,12.05,12.23,0.41,11.97,6.41,19.53,30.6,96,6.44
I-B-XA1207672-190610-00955,160.9,151.57,151.9,114.3,11.89,12.2,,11.97,6.62,22.71,21.1,90.18,6.63
I-B-XA1207672-190830-01078,145.1,157.62,139.8,117.22,12.09,12.19,0.4,11.97,6.41,19.29,19.7,92.09,6.41
I-B-XA1207672-190830-01693,188.4,152.3,173.3,114.48,12.12,12.22,0.41,11.97,6.41,19.12,16.8,79.62,6.41
I-B-XA1207672-190822-00505,170,155.96,176.8,113.06,11.84,12.35,0.37,11.97,6.61,25.13,18.4,99.3,6.61
I-B-XA1207672-190906-02090,148.9,155.2,146.8,115.21,12.06,12.15,0.41,11.97,6.4,24.14,18.8,103.01,6.41
I-B-XA1207672-190504-00076,160.9,164.32,156.3,116.65,12.07,12.35,,11.97,6.62,27.33,9.2,107.93,6.63
I-B-XA1207672-190815-00710,157.1,160.76,147.1,111.46,11.82,12.32,0.37,11.97,6.62,23.62,16.8,103,6.61
I-B-XA1207672-190425-01002,155.1,185.28,144.6,112.97,12.06,12.3,,11.98,6.61,26.37,9.7,107.7,6.63
I-B-XA1207672-190906-03713,151.1,143.89,148,116.29,12.06,12.34,0.41,11.97,6.41,24.04,13.3,94.46,6.43
I-B-XA1207672-190627-01659,164.2,157.88,197.5,118,11.72,12.34,,11.97,6.61,24.85,13.7,97.45,6.56
I-B-XA1207672-190828-01782,175.2,159.21,147.6,107.3,12.12,12.32,0.41,11.97,6.41,22.87,16.4,110.88,6.42
I-B-XA1207672-190520-01307,144.3,171.51,169.4,109.65,11.87,12.27,,11.98,6.6,24.87,20.3,103.37,6.61
I-B-XA1207672-190801-02483,165.1,147.43,149.6,110.32,11.82,12.21,0.38,11.97,6.61,22.54,16.2,93.47,6.62
I-B-XA1207672-190802-02195,143.9,156.64,161,124.01,11.86,12.33,0.38,11.97,6.6,25.22,10.2,92.52,6.63
I-B-XA1207672-190520-00084,153.3,179.22,160.7,110.85,11.88,12.35,,11.97,6.62,25.17,10.9,105.13,6.61
I-B-XA1207672-190527-00157,164,169.07,179,113.99,11.88,12.1,,11.97,6.62,25.74,45.5,96.54,6.63
I-B-XA1207672-190424-02227,157.1,166.1,156.9,112.54,12.08,12.35,,11.97,6.62,22.82,14.7,105.68,6.63
I-B-XA1207672-190502-00012,166.4,176.91,169.6,112.89,12.06,12.16,,11.97,6.61,23.97,16.5,100.73,6.62
I-B-XA1207672-190621-01476,132.8,150.94,160.1,115.79,11.88,12.25,,11.97,6.6,25.45,12.8,94.29,6.61
I-B-XA1207672-190508-03294,156.2,167.12,150.7,114.88,12.08,12.19,,11.97,6.62,21.28,38.6,100.07,6.6
I-B-XA1207672-190424-02725,175.7,176.01,181.5,117.52,12.06,12.11,,11.97,6.6,25.65,21,101.62,6.61
I-B-XA1207672-190830-04514,168.4,141.64,160.6,113.21,12.13,12.36,0.39,11.97,6.41,17.04,14.9,78.73,6.41
I-B-XA1207672-190830-02941,137.4,150.53,149.3,114.99,12.09,12.23,0.4,11.97,6.41,19.58,17.4,82.97,6.4
I-B-XA1207672-190706-01320,166.4,145.64,159.5,114.89,11.78,12.17,,11.97,6.61,24.7,29.6,98.39,6.61
I-B-XA1207672-190829-00727,165.1,154.44,168.4,114.9,12.11,12.31,0.38,11.97,6.41,19,16.1,80.71,6.42
I-B-XA1207672-190801-03843,164.9,143.02,157.8,108.64,11.83,12.23,0.33,11.97,6.62,22.83,22.8,94.87,6.61
I-B-XA1207672-190610-00724,156.9,150.81,192.3,109.86,11.92,12.3,,11.97,6.62,23.2,12.8,87.91,6.63
I-B-XA1207672-190830-05045,169.3,139.55,151.7,114.22,12.13,12.26,0.39,11.97,6.41,15.88,13.4,80.78,6.41
I-B-XA1207672-190828-01483,162.5,151.09,153,111.03,12.13,12.24,0.39,11.98,6.41,19.43,18.3,92.49,6.4
I-B-XA1207672-190904-01193,141.2,145.9,159,109.74,12.09,12.24,0.37,11.97,6.41,21.79,15.5,101.53,6.41
I-B-XA1207672-190503-02790,157.5,158.27,149.5,112.68,12.08,12.22,,11.97,6.62,24.25,11.8,102.11,6.6
I-B-XA1207672-190905-03840,146.4,138.09,131,107.25,12.12,12.18,0.41,11.97,6.41,23.68,16.8,96.71,6.41
I-B-XA1207672-190712-00991,197.8,155.62,189.9,114.7,11.84,12.18,,11.97,6.59,24.11,16.8,101.98,6.61
I-B-XA1207672-190830-01101,145.2,151.53,139.1,115.95,12.09,12.22,0.39,11.97,6.41,18.91,16.7,93.65,6.42
I-B-XA1207672-190727-01376,170.9,139.73,152.6,111.86,11.86,12.25,0.41,11.97,6.61,21.33,19.2,87.33,6.6
I-B-XA1207672-190801-01886,159.4,163.26,166.8,118.69,11.82,12.29,0.38,11.97,6.61,24.63,15.6,102.86,6.61
I-B-XA1207672-190801-03824,173.3,141.59,149.8,114.32,11.84,12.23,0.3,11.97,6.61,24.15,39.5,98.04,6.62
I-B-XA1207672-190502-02700,148.8,165.95,146.3,109.19,12.07,12.13,,11.97,6.6,22.69,15.6,101.7,6.61
I-B-XA1207672-190508-03774,150,162.6,157.1,111.52,12.08,12.27,,11.97,6.62,23.84,12,104.48,6.6
I-B-XA1207672-190627-01510,157.9,158.13,164.7,118.63,11.71,12.3,,11.97,6.61,23.57,27.6,97.23,6.62
I-B-XA1207672-190905-04296,164,154.97,130.3,116.66,12.06,12.38,0.41,11.97,6.41,25.05,9.1,106.03,6.41
I-B-XA1207672-190627-01718,154,155.88,172.4,114.82,11.71,12.27,,11.97,6.61,21.44,15.3,98.09,6.61
I-B-XA1207672-190713-00131,179.3,157.96,168.5,113.08,11.83,12.22,,11.97,6.61,23.82,18.4,105.92,6.63
I-B-XA1207672-190815-01655,161.2,164.48,197.4,112.73,11.82,12.22,0.37,11.97,6.61,24.13,20.9,102.35,6.61
I-B-XA1207672-190621-01573,158.1,162.88,144.4,110.1,11.88,12.35,,11.97,6.6,24.14,22.1,100.35,6.61
I-B-XA1207672-190503-02706,140,158.33,155.4,114.13,12.08,12.34,,11.97,6.6,22.88,13.3,94.04,6.61
I-B-XA1207672-190906-00418,127.2,146.05,144.6,109.33,12.03,12.28,0.41,11.97,6.44,24.23,15.6,99.42,6.4
I-B-XA1207672-190629-00856,166.4,151.36,147.6,112.58,11.74,12.26,,11.97,6.6,27.24,14.9,101.86,6.61
I-B-XA1207672-190519-00017,146.2,161.79,172.5,111.92,11.89,12.27,,11.98,6.6,22.52,19.9,99.48,6.61
I-B-XA1207672-190502-02145,132,157.24,154.8,113.43,12.09,12.2,,11.97,6.62,21.29,12.2,102.19,6.62
I-B-XA1207672-190906-01831,152.5,150.79,138.5,114.3,12.05,12.23,0.41,11.97,6.41,23.32,22.1,105,6.42
I-B-XA1207672-190425-00387,146.4,171.25,125.5,115.38,12.06,12.26,,11.97,6.61,23.79,17,103.54,6.61
I-B-XA1207672-190815-01533,180.5,157.5,121.1,114.48,11.82,12.19,0.37,11.97,6.61,26.31,16.2,102.14,6.61
I-B-XA1207672-190528-02001,146.8,169.53,141,107.65,11.89,12.31,,11.97,6.61,25.65,16.1,98.5,6.6
I-B-XA1207672-190528-01919,155.7,148.6,159.6,111.74,11.9,12.25,,11.97,6.61,23.37,21.8,96.55,6.61
I-B-XA1207672-190828-02015,138.1,152.06,161.6,109.37,12.11,12.25,0.39,11.97,6.4,19.22,17,95.32,6.41
I-B-XA1207672-190422-00363,146.3,177.17,148.6,113.34,12.08,12.19,,11.97,6.62,24.65,20.2,103.3,6.63
I-B-XA1207672-190528-02005,163.5,149.06,158.5,110.95,11.9,12.3,,11.97,6.63,25.52,11.8,97.68,6.61
I-B-XA1207672-190502-02872,157.6,159.62,150.9,113.48,12.08,12.13,,11.97,6.6,23.94,17.5,94.74,6.62
I-B-XA1207672-190801-01076,141.9,133.95,157.3,115.11,11.84,12.19,0.38,11.97,6.6,24.23,18.3,96.36,6.61
I-B-XA1207672-190615-01711,161.4,159.22,163.5,113.77,11.89,12.27,,11.97,6.62,23.41,13.4,88.49,6.6
I-B-XA1207672-190508-03213,173.4,150.9,151.3,110.54,12.09,12.33,,11.98,6.62,22.39,14.9,95.97,6.6
I-B-XA1207672-190712-03355,165,151.28,178.3,117.2,11.87,12.19,,11.97,6.6,26.38,18.9,96.22,6.61
I-B-XA1207672-190424-02438,150.2,180.61,168.2,118.39,12.05,12.31,,11.97,6.61,24.09,15.2,101.19,6.61
I-B-XA1207672-190424-03068,188.2,179.27,188.7,113.57,12.06,12.24,,11.97,6.62,23.04,11.3,104.93,6.61
I-B-XA1207672-190815-00303,130.8,156.97,139.5,114.85,11.83,12.35,0.36,11.97,6.61,25.09,13.3,101.75,6.61
I-B-XA1207672-190906-00587,128.8,134.2,142.3,117.35,12.05,12.31,0.41,11.97,6.41,22.26,18.1,95.6,6.41
I-B-XA1207672-190429-01084,176.7,157.74,154.7,111.34,12.09,12.38,,11.97,6.63,24.05,9.3,99.44,6.62
I-B-XA1207672-190701-00705,163.5,146.45,162.6,108.83,11.75,12.32,,11.97,6.62,27.62,15.6,107.45,6.62
I-B-XA1207672-190830-04119,141.7,154.02,149.5,112.52,12.12,12.15,0.39,11.98,6.44,18.95,16.4,82.53,6.41
I-B-XA1207672-190520-01286,164.1,172.04,152,110.22,11.88,12.35,,11.97,6.62,23.77,16.6,99.85,6.61
I-B-XA1207672-190706-01294,128.3,158.74,166.6,117.9,11.75,12.41,,11.97,6.62,24.81,14.8,98.87,6.61
I-B-XA1207672-190712-03860,178.1,167.04,148.1,112.22,11.83,12.32,,11.97,6.61,27.42,13.4,102.97,6.6
I-B-XA1207672-190907-02700,143.6,149.44,167.2,113.5,12.06,12.19,0.41,11.97,6.41,24.86,20.3,96.43,6.42
I-B-XA1207672-190703-00975,168.8,158.68,158.9,107.12,11.75,12.36,,11.97,6.6,25.57,14.9,102.75,6.61
I-B-XA1207672-190831-00183,148.1,150.35,146.5,107.19,12.12,12.25,0.39,11.97,6.43,18.15,17.9,80.49,6.42
I-B-XA1207672-190905-04065,146.6,138.75,159.7,118.17,12.12,12.27,0.41,11.97,6.42,21.47,12.7,98.11,6.42
I-B-XA1207672-190530-03304,159.7,166.15,178.4,113.8,11.88,12.33,,11.97,6.62,24.95,14.1,90.8,6.63
I-B-XA1207672-190503-00208,168.1,180.4,164.6,111.21,12.06,12.29,,11.97,6.62,24.66,11.6,105.4,6.61
I-B-XA1207672-190610-00119,164.2,166.1,166.3,118.01,11.89,12.27,,11.97,6.62,24.95,13.5,93.91,6.61
I-B-XA1207672-190828-02059,146.9,157.77,180.8,112.93,12.13,12.17,0.39,11.97,6.41,23.73,20.6,98.31,6.44
I-B-XA1207672-190828-03495,144.9,160.76,152.2,112.02,12.11,12.23,0.39,11.97,6.43,19.73,17,101.72,6.42
I-B-XA1207672-190907-00824,171.2,137.19,158.9,113.62,12.06,12.21,0.41,11.97,6.41,23.21,18.2,100.62,6.4
I-B-XA1207672-190815-01343,147.5,164,143.4,117.73,11.82,12.25,0.39,11.97,6.61,24.72,15.2,103.21,6.6
I-B-XA1207672-190815-01813,173.9,160.21,156.6,114.25,11.84,12.2,0.37,11.97,6.61,26.14,18.2,102.56,6.63
I-B-XA1207672-190504-01122,167.5,151.9,185.5,119.02,12.1,12.16,,11.97,6.6,23.2,27.2,92.66,6.61
I-B-XA1207672-190610-00255,142.1,151.97,159,117.28,11.91,12.28,,11.97,6.6,23.55,14,90.91,6.61
I-B-XA1207672-190621-01142,155.8,149.85,160.5,119.42,11.89,12.34,,11.97,6.6,25.86,11.7,95.7,6.61
I-B-XA1207672-190715-00161,163.4,160.38,137.3,108.22,11.84,12.18,,11.97,6.61,25.23,17.3,103.82,6.61
I-B-XA1207672-190627-01872,159.6,162.42,161.6,113.81,11.72,12.31,,11.97,6.6,26.24,15.8,96.93,6.6
I-B-XA1207672-190530-04090,164,146.93,143,110.73,11.91,12.19,,11.98,6.62,22.73,16.7,89.88,6.61
I-B-XA1207672-190815-01239,137.3,154.29,128.8,111.28,11.84,12.34,0.39,11.97,6.6,25.41,14.3,113.05,6.61
I-B-XA1207672-190907-01917,167.9,147.57,170.3,115.43,12.07,12.23,0.38,11.97,6.42,23.21,18.9,94.08,6.45
I-B-XA1207672-190831-00450,147.5,147.74,138.2,115.01,12.11,12.3,0.38,11.97,6.42,18.26,16.5,80.25,6.4
I-B-XA1207672-190830-02627,165.2,154.3,190.7,116.38,12.09,12.3,0.39,11.97,6.41,19.46,9.8,83.39,6.42
I-B-XA1207672-190815-01702,159.6,158.24,126.9,114.96,11.82,12.29,0.4,11.97,6.61,25.75,18.2,106.63,6.6
I-B-XA1207672-190830-01586,156.1,145.15,163.9,110.42,12.13,12.37,0.41,11.97,6.41,17.86,11.8,80.88,6.41
I-B-XA1207672-190830-01498,170.4,153.83,154.2,117.3,12.13,12.24,0.41,11.97,6.41,18.46,17.4,82.04,6.42
I-B-XA1207672-190905-01278,154.5,150.96,175.6,113.61,12.09,12.31,0.38,11.97,6.4,20.72,13.3,94.62,6.4
I-B-XA1207672-190504-01575,187.6,159.83,177.4,119.98,12.08,12.31,,11.97,6.62,23.22,10.6,95.85,6.6
I-B-XA1207672-190828-03509,154.1,153.8,148.8,108.32,12.12,12.31,0.38,11.97,6.41,20.98,11.6,103.42,6.42
I-B-XA1207672-190904-01554,163.8,153.65,160.8,111.13,12.09,12.3,0.42,11.97,6.41,21.76,10.9,91.91,6.44
I-B-XA1207672-190504-01755,146.7,154.33,166.3,107.98,12.09,12.18,,11.97,6.62,21.41,20.2,94.27,6.63
I-B-XA1207672-190802-01345,174.8,142.85,131.5,107,11.86,12.38,0.39,11.97,6.61,24.74,8.5,97.17,6.61
I-B-XA1207672-190830-01726,152.6,153.22,152.8,115.75,12.12,12.19,0.4,11.97,6.41,18.84,15.4,87.11,6.41
I-B-XA1207672-190503-03605,148.5,158.35,148.7,112.25,12.08,12.27,,11.97,6.6,22.42,11.8,95.14,6.62
I-B-XA1207672-190830-03179,139.7,139.91,151.6,112.42,12.11,12.23,0.39,11.97,6.41,17.44,16.1,88.39,6.41
I-B-XA1207672-190815-00769,139.8,159.64,152.5,111.37,11.83,12.13,0.36,11.97,6.63,25.62,23.7,99.97,6.61
I-B-XA1207672-190905-03218,155.5,159.15,142.3,111.31,12.09,12.29,0.41,11.97,6.41,23.88,11.8,101.05,6.41
I-B-XA1207672-190520-01303,144.8,170.43,166.1,116.72,11.88,12.1,,11.97,6.6,25.24,22.5,98.34,6.62
I-B-XA1207672-190802-02961,172.3,163.66,161.2,108.21,11.81,12.38,0.36,11.97,6.6,28.18,19,100.34,6.61
I-B-XA1207672-190905-03722,148.3,148.23,147.9,112.22,12.09,12.37,0.41,11.97,6.4,22.72,11.9,95.99,6.41
I-B-XA1207672-190504-01090,153.1,174.06,157.6,116.42,12.07,12.26,,11.97,6.61,25.94,38.4,102.11,6.6
I-B-XA1207672-190503-02421,142.5,149.52,151.1,114.47,12.09,12.18,,11.97,6.62,19.26,22.6,93.08,6.61
I-B-XA1207672-190422-00708,175.9,151.99,170.2,115.35,12.09,12.23,,11.97,6.62,20.16,17.3,97.01,6.61
I-B-XA1207672-190905-01611,141,156.07,157.2,113.02,12.1,12.35,0.41,11.97,6.4,24.26,10.2,100.4,6.41
I-B-XA1207672-190712-03703,158.4,147.84,153.5,115.73,11.87,12.26,,11.97,6.62,25.75,14.9,103.5,6.61
I-B-XA1207672-190828-03560,144.3,164.36,165,110.07,12.12,12.23,0.37,11.97,6.44,20.83,17.1,104.57,6.41
I-B-XA1207672-190502-01302,168.5,161.45,170.5,111.14,12.06,12.25,,11.98,6.61,22.64,11,97.13,6.63
I-B-XA1207672-190429-00632,162.9,181.58,167.5,113.59,12.06,12.23,,11.97,6.61,25.59,17.1,104.52,6.6
I-B-XA1207672-190712-01152,154.2,168.3,169.3,110.55,11.85,12.28,,11.97,6.61,30.56,17.4,113.94,6.62
I-B-XA1207672-190830-00984,170.9,137.96,143.1,113.19,12.13,12.23,0.39,11.97,6.41,16.94,13.7,79.03,6.4
I-B-XA1207672-190621-01054,164.5,159.52,129.1,114.47,11.87,12.31,,11.97,6.62,22.43,12.1,90.01,6.61
I-B-XA1207672-190621-00901,166.7,146.12,163.6,117.14,11.9,12.26,,11.97,6.61,23.85,16.5,93.23,6.63
I-B-XA1207672-190527-00261,179.2,156.07,167.7,107.45,11.9,12.26,,11.97,6.62,25.95,18.6,95.3,6.63
I-B-XA1207672-190424-02477,131,165.03,185.4,112.8,12.08,12.24,,11.97,6.6,22.07,18.9,104.06,6.61
I-B-XA1207672-190424-01946,171,168.91,176.6,118,12.06,12.21,,11.97,6.6,21.75,26.3,98.52,6.61
I-B-XA1207672-190610-00656,150.6,148.16,177.4,115.55,11.89,12.24,,11.97,6.6,24.41,15,88.97,6.63
I-B-XA1207672-190504-01790,147.3,156.84,155.8,116.72,12.08,12.21,,11.97,6.62,19.91,23.5,99.01,6.63
I-B-XA1207672-190502-01423,179,155.64,146.1,112.52,12.08,12.11,,11.98,6.6,21.05,19.2,97.58,6.63
I-B-XA1207672-190503-00292,154.9,177.45,169.6,108.47,12.06,12.2,,11.97,6.62,26.57,16.5,108.1,6.62
I-B-XA1207672-190513-01552,146,171.35,158.9,116.27,11.92,12.2,,11.98,6.62,27.05,18.9,100.63,6.61
I-B-XA1207672-190821-01027,170.3,158.53,142.9,114.48,11.81,12.27,0.39,11.97,6.61,26.43,18.8,109.14,6.61
I-B-XA1207672-190906-02235,142.3,150,184.9,120.21,12.03,12.26,0.41,11.97,6.4,22.13,14.5,100.78,6.41
I-B-XA1207672-190907-02275,192.3,146.61,155,110.5,12.06,12.25,0.41,11.97,6.4,22.19,22.6,95.11,6.4
I-B-XA1207672-190713-00157,149.1,158.86,169.5,117.57,11.84,12.21,,11.97,6.61,25.37,18.5,105.16,6.61
I-B-XA1207672-190802-01363,140.8,153.77,167,113.25,11.83,12.27,0.38,11.97,6.61,24.73,22,94.05,6.61
I-B-XA1207672-190615-01769,161.5,155.08,153.2,112.93,11.89,12.27,,11.97,6.62,23.61,14,95.5,6.63
I-B-XA1207672-190513-01452,157.6,162.39,142,114.57,11.93,12.18,,11.97,6.6,29.8,13.3,109.78,6.61
I-B-XA1207672-190803-00478,186.6,160.32,176.9,110.11,11.8,12.26,0.37,11.97,6.61,26.36,15,103.51,6.61
I-B-XA1207672-190621-01586,157.6,160.02,178.6,117.08,11.87,12.22,,11.97,6.61,22.82,25,91.14,6.62
I-B-XA1207672-190906-03878,170.6,151.72,160.8,115.81,12.05,12.2,0.41,11.97,6.4,23.05,19.7,103.36,6.41
I-B-XA1207672-190831-00886,150.9,135,137.3,115.18,12.13,12.31,0.4,11.97,6.41,25.38,12.3,92.53,6.4
I-B-XA1207672-190905-00921,157.8,155.69,136,108.58,12.09,12.33,0.39,11.98,6.41,24.36,15.2,102.19,6.4
I-B-XA1207672-190801-00985,175.1,143.2,152,115.6,11.84,12.32,0.4,11.97,6.61,27.98,34.3,98.85,6.63
I-B-XA1207672-190712-01654,193.2,161,169,111.42,11.83,12.31,,11.98,6.61,25.95,16.4,102.01,6.62
I-B-XA1207672-190528-02313,169.6,155.95,156.7,105.12,11.9,12.24,,11.97,6.6,22.43,26.6,90.03,6.61
I-B-XA1207672-190701-00401,159.1,145.38,169.6,107.92,11.72,12.3,,11.97,6.61,25.23,17.4,111.58,6.61
I-B-XA1207672-190706-01510,169.6,159.22,164.9,113.15,11.73,12.21,,11.97,6.62,24.74,15.8,86.87,6.6
I-B-XA1207672-190528-03403,145.5,163.13,133.6,107.99,11.87,12.27,,11.97,6.61,21.09,13.6,86.12,6.65
I-B-XA1207672-190712-01605,165,157.68,176.9,119.39,11.83,12.2,,11.98,6.6,25.18,20.5,102.64,6.6
I-B-XA1207672-190528-01628,145.3,158.82,148.2,116,11.89,12.28,,11.97,6.62,24.03,51.7,101.21,6.6
I-B-XA1207672-190830-02730,136.5,158.02,158.4,116.45,12.13,12.25,0.4,11.97,6.43,19.47,12.4,82.02,6.41
I-B-XA1207672-190424-02882,166.7,180.37,136.5,113.24,12.04,12.23,,11.97,6.62,25.67,22.5,101.31,6.64
I-B-XA1207672-190727-01682,165.1,158.72,162.2,110.53,11.82,12.24,0.4,11.98,6.63,25.53,23.1,98.35,6.61
I-B-XA1207672-190508-02553,157.6,158.66,161.6,112.02,12.09,12.18,,11.97,6.6,26.17,27.2,107.6,6.61
I-B-XA1207672-190503-02959,155,158.25,159.2,113.06,12.08,12.13,,11.97,6.64,23.18,24.1,94.86,6.61
I-B-XA1207672-190831-00668,156,139.64,156.6,109.13,12.12,12.18,0.39,11.97,6.41,17.45,25.9,80.86,6.4
I-B-XA1207672-190815-01058,137.1,157.32,158.6,114.32,11.83,12.35,0.38,11.97,6.61,24.72,12.7,107.02,6.6
