PROC_TRACEINFO,OP070_V_1_angle_value,OP090_SnapRingPeakForce_value,OP070_V_2_angle_value,OP120_Rodage_I_mesure_value,OP090_SnapRingFinalStroke_value,OP110_Vissage_M8_torque_value,OP100_Capuchon_insertion_mesure,OP120_Rodage_U_mesure_value,OP070_V_1_torque_value,OP090_StartLinePeakForce_value,OP110_Vissage_M8_angle_value,OP090_SnapRingMidPointForce_val,OP070_V_2_torque_value
I-B-XA1207672-190513-00653,159.6,181.01,141.6,115.31,11.91,12.21,,11.97,6.62,27.44,40.8,99.63,6.61
I-B-XA1207672-190815-00639,147.8,160.24,142.9,111.95,11.81,12.12,0.36,11.97,6.61,25.74,31.4,99.29,6.61
I-B-XA1207672-190706-01302,178.5,155.79,154.1,112.69,11.78,12.2,,11.97,6.63,25.73,11.7,102.12,6.63
I-B-XA1207672-190802-00358,197.5,163.23,174.3,114.44,11.83,12.27,0.37,11.97,6.54,25.76,14.2,98.66,6.64
I-B-XA1207672-190830-04578,168,141.64,161.2,110.47,12.14,12.3,0.4,11.97,6.4,16.92,15.3,75.4,6.4
I-B-XA1207672-190422-00266,169.9,164.32,186.3,114.9,12.1,12.2,,11.97,6.6,26.17,19.5,99.23,6.61
I-B-XA1207672-190424-02680,150.2,166.84,162.2,116.31,12.07,12.24,,11.97,6.62,21.38,14.6,100.94,6.61
I-B-XA1207672-190429-00676,165.5,167.79,162.6,113.86,12.09,12.18,,11.97,6.61,21.83,27.4,101.15,6.61
I-B-XA1207672-190801-01136,152.7,133.97,177.4,110.91,11.83,12.26,0.38,11.97,6.61,23.28,33.6,101.13,6.63
I-B-XA1207672-190503-02815,147.3,173.9,145.6,113.9,12.06,12.2,,11.97,6.62,24.84,13.3,101.33,6.63
I-B-XA1207672-190629-00980,168,166.55,152.8,110.58,11.75,12.37,,11.97,6.6,25.21,11.2,105.75,6.63
I-B-XA1207672-190504-00861,146.4,151.52,152.7,113.22,12.07,12.29,,11.97,6.64,21.91,13.5,99.85,6.61
I-B-XA1207672-190713-00655,179.5,166.42,185.5,113.77,11.83,12.26,,11.98,6.6,26.68,28.7,103.83,6.61
I-B-XA1207672-190906-00178,152.4,148.05,130.1,112.94,12.04,12.46,0.41,11.97,6.41,24.2,9.4,100.31,6.41
I-B-XA1207672-190530-03564,162.7,155.58,145.7,111.09,11.9,12.29,,11.97,6.61,24.88,11.3,91.1,6.6
I-B-XA1207672-190828-01070,161.5,154.14,139.6,110.5,12.12,12.24,0.4,11.97,6.41,22.44,14.8,96.39,6.41
I-B-XA1207672-190503-01190,143.2,154.02,136,115.47,12.09,12.25,,11.97,6.61,22.81,22.6,97.81,6.62
I-B-XA1207672-190830-02148,151.8,146.42,149.8,107.99,12.09,12.3,0.39,11.97,6.43,18.4,9.8,82.24,6.41
I-B-XA1207672-190424-02562,153.9,161.12,148.1,126.26,12.09,12.25,,11.97,6.6,22.71,17.8,96,6.6
I-B-XA1207672-190906-00847,177.8,156.69,171.5,116.7,12.03,12.37,0.41,11.97,6.41,22.9,9.3,99.32,6.41
I-B-XA1207672-190907-02207,165.3,155.54,159.8,118.7,12.07,12.21,0.41,11.97,6.41,21.92,16,89.43,6.43
I-B-XA1207672-190830-02907,171.2,144.41,156,111.68,12.11,12.29,0.39,11.97,6.42,17.65,13.7,85.18,6.42
I-B-XA1207672-190815-00856,137.6,152.79,170.9,112.26,11.82,12.24,0.38,11.97,6.61,24.63,15.3,110.93,6.63
I-B-XA1207672-190815-01850,179,164.95,167.2,112.94,11.8,12.33,0.38,11.97,6.6,25.89,26.9,101.38,6.61
I-B-XA1207672-190508-03593,184.1,160.16,178.8,123.33,12.09,12.18,,11.97,6.62,23.98,18.5,92.25,6.64
I-B-XA1207672-190520-01231,148.4,169.49,190.1,112.24,11.89,12.35,,11.97,6.62,23.2,13,104.91,6.61
I-B-XA1207672-190907-01481,162,147.01,166.6,109.55,12.07,12.23,0.41,11.97,6.4,24.73,19.5,95.81,6.4
I-B-XA1207672-190830-02242,184.4,141.83,155.5,112.75,12.13,12.22,0.4,11.97,6.4,19.06,17.2,78.63,6.41
I-B-XA1207672-190621-03305,152,164.96,137.1,112.49,11.87,12.36,,11.97,6.62,23.96,10.6,93.79,6.61
I-B-XA1207672-190528-03239,169.6,150.83,158.9,112.76,11.9,12.27,,11.97,6.62,23.12,9.8,94.03,6.61
I-B-XA1207672-190712-01179,197.7,141.72,178.4,112.02,11.86,12.31,,11.97,6.59,25.07,17.2,96.04,6.61
I-B-XA1207672-190504-01494,165.2,156.94,154.2,114.57,12.07,12.12,,11.97,6.6,24.42,31.1,100.67,6.64
I-B-XA1207672-190530-04147,156.7,165.15,155.5,111.62,11.9,12.23,,11.97,6.61,20.11,19.7,87.12,6.6
I-B-XA1207672-190831-00160,167.1,137.27,147,111.24,12.12,12.29,0.37,11.97,6.4,18.86,15.6,82.55,6.41
I-B-XA1207672-190706-01731,160.1,153.22,151.1,117.28,11.79,12.36,,11.97,6.6,24.08,9.8,98.96,6.64
I-B-XA1207672-190905-00383,159,157.27,140.2,111.53,12.09,12.29,0.41,11.97,6.4,21.43,27.1,93.31,6.41
I-B-XA1207672-190706-02305,168.8,160.16,172.4,110.71,11.75,12.23,,11.97,6.6,25.69,21.9,93.94,6.61
I-B-XA1207672-190829-00055,138.1,147.93,140,113.47,12.19,12.25,0.39,11.97,6.42,20.82,16.8,107.58,6.42
I-B-XA1207672-190815-01750,162.7,158.81,160.1,112.62,11.82,12.24,0.38,11.97,6.63,24.89,25.1,109.2,6.61
I-B-XA1207672-190801-03828,147.1,141.76,155.7,115.57,11.85,12.21,0.26,11.97,6.6,24.14,20,94.64,6.61
I-B-XA1207672-190906-00870,157,150.25,158.2,117.67,12.03,12.29,0.41,11.97,6.44,21.56,12.9,99.89,6.44
I-B-XA1207672-190527-00006,162.9,172.2,163,107.03,11.88,12.36,,11.97,6.61,25.45,23.7,111.39,6.6
I-B-XA1207672-190513-01169,154.9,164.33,165.3,108.1,11.94,12.33,,11.97,6.6,25.69,37,93.92,6.62
I-B-XA1207672-190815-01767,142.1,165.84,155.6,109.19,11.82,12.24,0.4,11.97,6.61,25.75,24.5,102.02,6.64
I-B-XA1207672-190802-00672,139.8,144.89,185.8,117.1,11.84,12.29,0.4,11.97,6.61,24.92,15.2,95.4,6.61
I-B-XA1207672-190503-04283,142.1,168.57,140.6,118.06,12.08,12.16,,11.97,6.61,22.26,22.9,99.73,6.61
I-B-XA1207672-190425-00866,189.3,172.4,155.3,117.29,12.07,12.29,,11.97,6.61,23.44,26.6,96.42,6.61
I-B-XA1207672-190502-02144,151.2,178.02,147.9,112.07,12.06,12.2,,11.98,6.62,23.62,15.7,101.67,6.64
I-B-XA1207672-190802-01397,161.2,157.28,149.4,109.85,11.81,12.33,0.36,11.97,6.61,25.3,10.8,95,6.61
I-B-XA1207672-190706-01211,144.6,149.97,161.6,112.62,11.78,12.36,,11.97,6.6,25.87,11.6,93.27,6.62
I-B-XA1207672-190503-03225,149,164.56,161.4,109.1,12.06,12.12,,11.98,6.61,27.91,23.3,99.02,6.62
I-B-XA1207672-190610-00378,154.3,146.83,153.3,115.72,11.92,12.34,,11.97,6.64,22.38,33.6,92.46,6.64
I-B-XA1207672-190905-01164,146.7,149.01,147,115.48,12.11,12.26,0.39,11.97,6.41,23.26,13.1,94.83,6.42
I-B-XA1207672-190802-01453,163.8,145.05,145.2,107.03,11.83,12.34,0.38,11.98,6.6,26.95,12.2,96.19,6.61
I-B-XA1207672-190906-02830,158.2,157.32,152.5,111.75,12.04,12.16,0.41,11.97,6.41,24.88,23.8,98.17,6.4
I-B-XA1207672-190503-04236,152.1,164.14,136.4,113.59,12.08,12.21,,11.97,6.62,23.99,21.9,99.95,6.61
I-B-XA1207672-190815-01534,156.6,163.56,138.4,116.43,11.82,12.23,0.38,11.97,6.6,27.01,27.1,102.24,6.61
I-B-XA1207672-190502-02807,174.1,160.04,163.2,113.83,12.08,12.25,,11.97,6.62,24.43,14.6,98.27,6.63
I-B-XA1207672-190906-03041,142.8,155.85,169.6,112.78,12.03,12.27,0.41,11.97,6.44,23.13,12.4,107.07,6.43
I-B-XA1207672-190503-00999,147.1,154.37,162,110.52,12.07,12.19,,11.97,6.61,23,22.6,97.81,6.61
I-B-XA1207672-190504-01110,151.1,172.79,179,117.74,12.06,12.2,,11.97,6.6,25.9,15.9,96.2,6.6
I-B-XA1207672-190907-02473,149.7,133.05,170.4,108.2,12.06,12.19,0.41,11.97,6.43,20.23,24.8,88.9,6.41
I-B-XA1207672-190831-00601,152.7,134.4,142,113.2,12.13,12.26,0.39,11.97,6.41,20.94,13,84.71,6.41
I-B-XA1207672-190527-00625,160.7,172.29,163.8,110.53,11.89,12.29,,11.98,6.62,27.7,13.4,99.57,6.63
I-B-XA1207672-190829-00380,164.6,149.42,147,110.01,12.13,12.27,0.4,11.98,6.4,18.36,15.3,83.48,6.41
I-B-XA1207672-190830-01259,129.1,157.11,153.1,115.6,12.11,12.31,0.4,11.97,6.4,19.79,14.3,82.99,6.41
I-B-XA1207672-190712-00924,192.8,145.46,185,120.65,11.86,12.25,,11.97,6.64,25.71,14.4,96.78,6.61
I-B-XA1207672-190422-00828,173.7,160.65,156.7,116.26,12.1,12.15,,11.97,6.61,23.8,19,94.05,6.62
I-B-XA1207672-190830-04329,141.7,138.96,178.9,112.07,12.13,12.25,0.39,11.97,6.4,17.73,18.2,81.65,6.41
I-B-XA1207672-190801-02122,172.3,155.41,155.8,121.52,11.82,12.23,0.37,11.97,6.61,26.63,18,94.87,6.6
I-B-XA1207672-190425-00029,182.9,165.87,158.5,112.92,12.07,12.29,,11.97,6.62,24.47,13.7,97.75,6.62
I-B-XA1207672-190830-01809,147.1,143.17,148.9,111.83,12.13,12.16,0.35,11.97,6.41,17.29,26,82.02,6.41
I-B-XA1207672-190727-01237,180.2,160.74,151.5,108.36,11.82,12.25,0.41,11.97,6.6,21.67,18,93.78,6.61
I-B-XA1207672-190830-01621,188.2,150.03,172.9,111.38,12.12,12.26,0.38,11.97,6.4,18.65,18.4,82.97,6.41
I-B-XA1207672-190706-02567,148.3,156.3,157.9,113.91,11.76,12.28,,11.97,6.61,23.98,14.1,92.53,6.6
I-B-XA1207672-190801-02154,164.4,143.37,164.5,111.9,11.83,12.23,0.35,11.97,6.6,24.35,24.9,97.58,6.6
I-B-XA1207672-190802-00180,161,135.93,146.3,117.3,11.84,12.38,0.32,11.97,6.61,22.38,19.6,90.43,6.61
I-B-XA1207672-190512-00009,138,174.67,158.1,112.77,11.96,12.19,,11.97,6.61,24.56,12.9,96.81,6.61
I-B-XA1207672-190701-00649,151.1,167.63,158.7,105.11,11.74,12.29,,11.97,6.61,24.96,13.1,105.08,6.61
I-B-XA1207672-190701-00592,154.5,171.09,162.1,107.69,11.72,12.24,,11.97,6.6,28.26,20.7,104.92,6.6
I-B-XA1207672-190503-03500,165,159.84,183.1,108.65,12.08,12.2,,11.97,6.6,23.25,18.5,99.03,6.61
I-B-XA1207672-190508-01954,151,174.05,167.5,117.71,12.07,12.18,,11.98,6.62,23.58,16.7,101.9,6.6
I-B-XA1207672-190422-00403,164,168.44,186.2,114.25,12.11,12.23,,11.97,6.62,23.66,29,100.26,6.61
I-B-XA1207672-190828-01010,173.9,149,180.3,115.4,12.12,12.31,0.4,11.97,6.41,19.44,14,100.89,6.45
I-B-XA1207672-190528-02950,137.6,153.52,146.6,105.9,11.9,12.25,,11.98,6.62,24.68,17.5,90.41,6.62
I-B-XA1207672-190508-02174,155.5,171.45,170,111.4,12.08,12.39,,11.97,6.61,24.38,9.7,102.37,6.63
I-B-XA1207672-190706-02522,194.6,150.16,194.8,114.28,11.8,12.34,,11.97,6.61,24.5,17.4,89.11,6.63
I-B-XA1207672-190905-03478,151.7,151.9,164.1,108.93,12.1,12.29,0.41,11.97,6.41,21.51,13.5,96,6.44
I-B-XA1207672-190828-01994,173.5,149.25,173,110.07,12.12,12.13,0.4,11.97,6.42,21.34,19.4,91.6,6.42
I-B-XA1207672-190907-02728,149.3,137.86,191.6,113.03,12.05,12.19,0.41,11.97,6.41,23.69,16.8,95.23,6.41
I-B-XA1207672-190907-00761,165.6,140.59,191.8,112.38,12.07,12.23,0.41,11.97,6.4,21.52,12,94.27,6.41
I-B-XA1207672-190906-01542,146.4,134.51,151,118.06,12.05,12.23,0.41,11.97,6.4,22.72,11.8,95.76,6.4
I-B-XA1207672-190815-01353,154.4,158.67,142.1,111.75,11.83,12.22,0.39,11.97,6.61,25.69,16.5,111.93,6.62
I-B-XA1207672-190527-00631,150.5,155.15,173.3,105.82,11.9,12.27,,11.97,6.62,24.96,18.7,102.39,6.61
I-B-XA1207672-190503-00829,158.4,156.25,147,112.37,12.09,12.28,,11.97,6.61,24.04,17.3,100.97,6.61
I-B-XA1207672-190513-00879,138.5,170.71,162.8,118.03,11.93,12.26,,11.97,6.62,27.85,11.4,98.53,6.61
I-B-XA1207672-190905-04160,156,146.93,157.5,114,12.04,12.37,0.41,11.97,6.41,22.38,11.7,100.78,6.42
I-B-XA1207672-190509-00047,156.1,159.63,154.9,114.28,12.09,12.2,,11.97,6.62,24.4,26.3,100.59,6.63
I-B-XA1207672-190802-00271,162.5,159.49,143.2,109.51,11.82,12.4,0.31,11.97,6.61,24.12,9,95.96,6.61
I-B-XA1207672-190424-02409,155.4,176.29,130.3,110.37,12.06,12.21,,11.97,6.61,21.97,21.4,99.37,6.6
I-B-XA1207672-190802-03022,154,164.1,156.7,106.64,11.79,12.35,0.36,11.97,6.6,25.9,32,102.56,6.63
I-B-XA1207672-190712-03455,174,163.89,170.9,114.77,11.84,12.2,,11.97,6.6,24.67,34.3,99.71,6.61
I-B-XA1207672-190530-02998,155,144.94,160.4,109.62,11.9,12.18,,11.98,6.62,23.55,23.9,88.34,6.6
I-B-XA1207672-190528-01355,179.5,150.34,156.3,108.66,11.89,12.31,,11.98,6.6,24.49,14.9,96.53,6.61
I-B-XA1207672-190815-01236,146.2,158.76,138.5,115.23,11.83,12.4,0.39,11.97,6.61,26.09,12.7,104.92,6.61
I-B-XA1207672-190801-01107,163.2,139.7,129.9,111.09,11.82,12.21,0.39,11.97,6.61,29.96,17.9,104.06,6.6
I-B-XA1207672-190713-00990,150.9,142.3,158.7,110.05,11.85,12.18,,11.97,6.6,26.27,21.5,104.18,6.62
I-B-XA1207672-190425-00718,165.6,173.42,161.2,112.21,12.07,12.18,,11.97,6.62,23.53,14.7,99.89,6.61
I-B-XA1207672-190801-00984,177.4,159.13,150.6,117.12,11.82,12.31,0.39,11.97,6.61,26.3,10.7,97.47,6.61
I-B-XA1207672-190530-04087,167.3,153.95,159.6,113.58,11.91,12.31,,11.97,6.6,23.27,19.7,87.86,6.61
I-B-XA1207672-190828-03132,163,161.6,167.1,110,12.11,12.28,0.38,11.97,6.4,22.64,15.3,100.8,6.43
I-B-XA1207672-190802-02278,180.1,159.33,152.9,108.86,11.82,12.3,0.37,11.97,6.6,26.85,12.4,96.65,6.61
I-B-XA1207672-190905-00674,159.2,163.26,151,111.69,12.09,12.3,0.41,11.97,6.41,22.54,16,100.84,6.43
I-B-XA1207672-190520-00127,150.6,163.43,159.4,111.05,11.9,12.32,,11.97,6.62,24.92,10.1,104.34,6.6
I-B-XA1207672-190905-03250,154.9,137.71,134.4,111.28,12.1,12.26,0.41,11.97,6.41,20.95,12.5,98.87,6.41
I-B-XA1207672-190829-00374,153.4,145.37,154.7,109.21,12.12,12.34,0.4,11.97,6.41,19.2,17.3,83.69,6.4
I-B-XA1207672-190906-02568,172.1,145.37,169.5,117.31,12.04,12.3,0.41,11.97,6.41,23.57,12.6,97.24,6.4
I-B-XA1207672-190610-00853,162.6,143.14,174,116.01,11.9,12.24,,11.97,6.61,23.91,13.5,100.66,6.61
I-B-XA1207672-190828-01067,167.1,156.68,146.4,110.82,12.12,12.3,0.4,11.97,6.41,21.67,13.5,108.52,6.42
I-B-XA1207672-190504-01075,157.1,157.06,166.2,115.7,12.09,12.26,,11.97,6.62,23.35,15.7,102.6,6.63
I-B-XA1207672-190830-01808,158,151.85,140.8,116.45,12.11,12.24,0.4,11.97,6.4,18.25,16.8,83.01,6.43
I-B-XA1207672-190906-01207,184.1,141.48,152.4,111.61,12.05,12.32,0.41,11.97,6.41,23.52,10.8,106.37,6.41
I-B-XA1207672-190831-00068,161.2,156.12,180.7,115.99,12.12,12.2,0.39,11.97,6.41,18.82,19.1,80.85,6.41
I-B-XA1207672-190504-00696,130.9,167.76,174,118.6,12.08,12.24,,11.97,6.62,23.04,12.2,98.4,6.63
I-B-XA1207672-190802-01343,145.8,145.25,176.6,110.47,11.84,12.26,0.36,11.97,6.61,24.33,29.6,100.85,6.61
I-B-XA1207672-190502-02862,192.5,158.59,177.1,114.53,12.08,12.35,,11.97,6.6,24.05,10.9,100.23,6.61
I-B-XA1207672-190906-02554,158.4,150.58,176.3,117.17,12.03,12.31,0.41,11.97,6.4,26.72,12.4,103.55,6.42
I-B-XA1207672-190828-03302,147.3,151.22,156.1,107.92,12.11,12.2,0.38,11.97,6.4,20.95,15.6,94.24,6.43
I-B-XA1207672-190504-00925,173.5,176.55,129.3,114.69,12.06,12.24,,11.97,6.61,25.54,20.9,99.21,6.61
I-B-XA1207672-190906-02442,145.2,145.62,186,117.91,12.04,12.23,0.41,11.97,6.4,21.98,19.3,93.88,6.41
I-B-XA1207672-190829-00120,149.8,161.48,159.8,117.19,12.13,12.27,0.37,11.97,6.4,17.87,14.9,83.43,6.44
I-B-XA1207672-190829-00193,188.4,151.23,152.4,111.07,12.12,12.4,0.36,11.97,6.43,17.02,8.4,87.61,6.42
I-B-XA1207672-190627-00774,174.1,156.85,192.1,113.83,11.72,12.35,,11.97,6.64,24.85,9.3,105.85,6.63
I-B-XA1207672-190706-01508,153.2,147.87,155.4,110.95,11.77,12.27,,11.97,6.61,22.61,12.1,92.07,6.6
I-B-XA1207672-190610-00065,146.2,155.66,158.9,115.26,11.91,12.33,,11.97,6.6,24.94,9.6,89.1,6.63
I-B-XA1207672-190906-02269,153.1,155.01,161.3,119.18,12.02,12.23,0.41,11.97,6.41,25.23,19.7,93.92,6.42
I-B-XA1207672-190527-00434,168.3,173.38,168.3,106.06,11.89,12.26,,11.97,6.61,26.11,18.8,98.08,6.63
I-B-XA1207672-190703-01071,182.3,166.98,145.1,113.96,11.76,12.23,,11.97,6.62,25.73,13,101.95,6.62
I-B-XA1207672-190828-01087,151.5,148.67,170.1,118.48,12.11,12.32,0.39,11.97,6.41,21.79,11.9,94.43,6.41
I-B-XA1207672-190829-00808,157.5,159.59,160.7,115.7,12.13,12.28,0.38,11.97,6.41,17.6,14.5,81.06,6.4
I-B-XA1207672-190907-02199,131.7,143.06,156.3,118.34,12.07,12.24,0.41,11.97,6.41,20.62,15.3,92.66,6.41
I-B-XA1207672-190429-00294,160.7,157.4,152.8,114.97,12.08,12.28,,11.98,6.62,21.86,11.6,98.13,6.61
I-B-XA1207672-190706-01406,163.4,143.12,182.1,111.43,11.76,12.33,,11.97,6.61,23.45,10.9,87.01,6.61
I-B-XA1207672-190528-01697,148.1,153.71,152.6,115.7,11.89,12.37,,11.97,6.62,26.78,12.8,103.27,6.61
I-B-XA1207672-190821-01019,125.9,149.11,145.3,117.47,11.81,12.23,0.39,11.97,6.6,25.08,19.1,97.16,6.61
I-B-XA1207672-190906-03941,160.2,156.18,157.6,112.75,12.06,12.25,0.41,11.97,6.4,22.4,12.5,99.95,6.41
I-B-XA1207672-190424-03087,180,178.73,181.6,114.61,12.05,12.33,,11.97,6.61,22.42,24.1,100.34,6.61
I-B-XA1207672-190503-02621,168.6,159.14,138.7,111.15,12.09,12.2,,11.97,6.6,23.52,18.2,94.64,6.61
I-B-XA1207672-190830-00772,173.4,141.88,168.9,113.26,12.12,12.23,0.39,11.97,6.4,17.66,25.8,82.94,6.4
I-B-XA1207672-190830-00799,167.7,149.09,169.1,111.1,12.12,12.27,0.4,11.97,6.4,18.85,13.5,81.81,6.41
I-B-XA1207672-190528-02255,130.8,164.69,169.6,109.47,11.87,12.41,,11.97,6.62,24.9,11.7,99.09,6.6
I-B-XA1207672-190828-01186,173.4,153.19,164,113.99,12.13,12.3,0.4,11.97,6.41,20.68,18.4,93.81,6.42
I-B-XA1207672-190830-01499,157.4,146.27,132,113.15,12.13,12.26,0.36,11.97,6.4,18.41,14,80.9,6.41
I-B-XA1207672-190803-00572,197.9,155.16,190.7,114.65,11.83,12.3,0.36,11.97,6.39,26.69,14,99.13,6.61
I-B-XA1207672-190907-01273,149.8,151.88,178.3,122.39,12.04,12.19,0.39,11.97,6.41,23.84,16,95.36,6.4
I-B-XA1207672-190727-01638,177.9,141.61,153.7,112.72,11.84,12.26,0.39,11.97,6.6,25,32.1,95.17,6.61
I-B-XA1207672-190520-00037,156.8,171.87,159.1,112.95,11.88,12.32,,11.97,6.61,25.48,13.7,96.16,6.61
I-B-XA1207672-190821-01368,174.3,157.86,149.7,118.92,11.83,12.28,0.37,11.97,6.61,25.21,12.5,108.46,6.6
I-B-XA1207672-190815-00627,143.8,165.25,153.5,120.12,11.82,12.24,0.37,11.97,6.61,25.48,15.8,100.87,6.61
I-B-XA1207672-190621-01384,151.6,164.37,160.7,114.98,11.86,12.47,,11.97,6.61,25.64,7.2,95.02,6.64
I-B-XA1207672-190503-01020,138.9,173.89,153.5,114.65,12.06,12.17,,11.97,6.62,20.86,15.6,102.45,6.61
I-B-XA1207672-190815-00593,149.3,155.77,141.7,116.5,11.83,12.37,0.37,11.97,6.62,26,8.4,106.45,6.6
I-B-XA1207672-190513-00726,152.2,179.45,172.4,114.24,11.9,12.23,,11.98,6.62,25.58,43.9,96.24,6.62
I-B-XA1207672-190429-00974,154.9,167.84,158.8,113.1,12.08,12.22,,11.97,6.6,23.62,25.8,102.87,6.61
I-B-XA1207672-190502-01257,163.1,162.25,146.5,113.26,12.08,12.24,,11.98,6.62,24.57,17.6,101.47,6.63
I-B-XA1207672-190815-00726,136.9,162.2,143,109.11,11.83,12.2,0.4,11.97,6.61,23.63,19.8,101.48,6.64
I-B-XA1207672-190621-01597,156.6,145.17,156,112.57,11.9,12.29,,11.97,6.61,22.74,10.6,97.71,6.62
I-B-XA1207672-190821-01097,158.5,162.31,143.2,114.91,11.82,12.24,0.39,11.97,6.61,26.73,16.4,113.29,6.61
I-B-XA1207672-190531-00112,154.8,164.36,174.3,108.77,11.89,12.19,,11.97,6.62,21.45,19.5,88.28,6.61
I-B-XA1207672-190520-01141,155,156.94,174,115.75,11.89,12.16,,11.97,6.61,24.07,17.9,102.28,6.6
I-B-XA1207672-190503-02894,161.3,169.26,146.5,112.03,12.06,12.16,,11.97,6.61,21.59,19.5,95.98,6.6
I-B-XA1207672-190815-00768,139.9,155.2,132.4,112.97,11.83,12.15,0.38,11.98,6.61,25.6,19.4,97.69,6.6
I-B-XA1207672-190503-03370,138.8,158.97,159.4,110.74,12.09,12.24,,11.98,6.62,21.39,17.7,101.23,6.62
I-B-XA1207672-190829-00500,139.7,158.26,141.3,115.21,12.1,12.32,0.38,11.97,6.41,19.05,11.2,80.72,6.41
I-B-XA1207672-190627-01095,190.8,146.26,197.7,111.98,11.7,12.3,,11.98,6.6,26.67,8.2,99.49,6.49
I-B-XA1207672-190815-01381,145.5,162.58,152.7,116.15,11.82,12.15,0.39,11.97,6.6,27.11,37.9,107.57,6.6
I-B-XA1207672-190801-03718,140,155.51,147.8,113.01,11.84,12.24,0.3,11.98,6.61,25.82,20.5,95.67,6.63
I-B-XA1207672-190513-01018,156,169.88,163.7,120.44,11.94,12.31,,11.97,6.62,28.52,11.5,93.6,6.62
I-B-XA1207672-190729-00280,150.3,154.44,138,111.33,11.86,12.31,0.39,11.97,6.6,24.61,13.3,98.61,6.6
I-B-XA1207672-190427-02170,169.8,166.49,172.7,120.7,12.06,12.32,,11.97,6.63,23.95,11.1,101.01,6.62
I-B-XA1207672-190503-00889,156.3,173.96,149.8,114.01,12.06,12.2,,11.97,6.62,22.82,18,103.57,6.61
I-B-XA1207672-190801-02276,157,141.32,168.1,111.43,11.85,12.19,0.38,11.97,6.6,23.07,69.9,92.13,6.61
I-B-XA1207672-190830-04727,184.2,148.91,165.9,115.34,12.12,12.25,0.39,11.97,6.41,17.08,11.4,81.27,6.44
I-B-XA1207672-190427-02333,183.9,167.29,179.6,113.76,12.06,12.17,,11.97,6.62,23.16,17.2,102.58,6.6
I-B-XA1207672-190713-00778,140.2,165.58,192.9,111.47,11.83,12.28,,11.97,6.61,28.51,16.1,109.03,6.61
I-B-XA1207672-190610-00040,136.9,149.45,159.3,116.93,11.9,12.24,,11.97,6.62,24.42,15.8,94.53,6.6
I-B-XA1207672-190904-01573,154.1,153.71,169.7,109.63,12.09,12.35,0.42,11.97,6.4,23.92,11.6,104.11,6.41
I-B-XA1207672-190801-03626,149.9,152.77,157,111.68,11.83,12.42,0.36,11.97,6.61,23.64,8,94.66,6.63
I-B-XA1207672-190427-02374,197.5,168.77,179.5,122.89,12.08,12.17,,11.97,6.29,22.8,20.7,102.91,6.62
I-B-XA1207672-190504-01899,156.1,168.6,145.3,111.25,12.06,12.34,,11.98,6.6,19.79,19.6,100.96,6.62
I-B-XA1207672-190427-02315,197.5,168.79,193.6,112.21,12.06,12.24,,11.98,6.36,23.86,25.8,99.05,6.61
I-B-XA1207672-190503-00384,147.6,162.3,168.5,114.13,12.07,12.23,,11.97,6.62,23.39,20.6,101.59,6.62
I-B-XA1207672-190713-00063,170.3,145.47,177.2,111.94,11.85,12.27,,11.97,6.61,24.58,16,102.64,6.61
I-B-XA1207672-190727-01580,166.7,147.22,163.7,116.16,11.83,12.21,0.4,11.97,6.61,23.66,19.9,94.24,6.63
I-B-XA1207672-190627-01525,182.8,152.18,140.9,115.59,11.72,12.19,,11.97,6.63,23.92,20.1,95.62,6.62
I-B-XA1207672-190528-02913,159.7,155.2,150.6,109.85,11.91,12.35,,11.97,6.6,23.55,11.5,93.8,6.61
I-B-XA1207672-190712-01065,173.8,144.56,170.5,114.63,11.86,12.26,,11.97,6.62,25.42,17.5,102.75,6.61
I-B-XA1207672-190425-01107,164.7,167.92,180.8,112.29,12.06,12.18,,11.97,6.62,24.45,16.8,110.69,6.6
I-B-XA1207672-190802-00811,146.7,164.94,170.3,112.55,11.82,12.29,0.34,11.97,6.61,24.81,27.2,99.86,6.62
I-B-XA1207672-190831-00729,175,149.18,158.8,110.02,12.11,12.3,0.39,11.97,6.4,22.08,12.8,93.07,6.43
I-B-XA1207672-190615-01723,145.2,147.52,149.7,112.69,11.9,12.38,,11.97,6.6,24.02,11,90.96,6.62
I-B-XA1207672-190706-01810,197.9,150.17,181.6,116.8,11.78,12.26,,11.97,6.35,24.9,18,100.49,6.61
I-B-XA1207672-190802-02281,141.6,157.14,138.9,108.33,11.83,12.19,0.39,11.97,6.61,26.39,23.9,96.1,6.6
I-B-XA1207672-190904-01011,177.4,146.85,151.6,114.33,12.07,12.43,0.39,11.97,6.42,24.48,15.9,101.97,6.41
I-B-XA1207672-190803-00071,173,165.12,166.6,102.46,11.79,12.34,0.35,11.97,6.61,26.29,26.9,99.83,6.6
I-B-XA1207672-190527-00468,130.3,168.97,167.4,107.11,11.89,12.27,,11.98,6.6,25.02,17.2,94.59,6.63
I-B-XA1207672-190906-00672,159.4,150.95,166.7,109.75,12.04,12.23,0.41,11.97,6.41,22.59,18.8,103.41,6.44
I-B-XA1207672-190429-00748,161.7,160.47,143.1,116.65,12.08,12.27,,11.97,6.62,22.47,16,101.28,6.61
I-B-XA1207672-190904-01534,141.4,159.73,146.9,109.55,12.09,12.31,0.41,11.98,6.41,21.78,16,95.28,6.41
